pitcher,player_name,pitch_type,game_year,woba_num,woba_denom,wOBAA,xwOBAA,BB,HBP,singles,doubles,triples,HR,K
570257,"Rodríguez, Joely",SI,2022,23.0012,78,0.2949,0.289,10,0,14,4,0,0,17
570632,"Ureña, José",SI,2022,77.0838,202,0.3816,0.369,18,1,44,9,1,6,23
570632,"Ureña, José",SI,2024,46.5463,158,0.2946,0.3471,15,1,31,1,0,4,12
570632,"Ureña, José",SL,2022,22.4464,86,0.261,0.2573,7,0,8,3,0,3,21
570632,"Ureña, José",SL,2024,25.4924,103,0.2475,0.2468,8,1,15,2,0,2,30
570666,"Cessa, Luis",SI,2022,17.3756,67,0.2593,0.335,2,2,15,0,0,1,4
570666,"Cessa, Luis",SL,2022,38.2054,120,0.3184,0.2852,11,0,9,3,0,8,40
571479,"Bellatti, Andrew",SL,2022,25.7814,105,0.2455,0.2271,8,0,9,8,0,1,43
571510,"Boyd, Matthew",CH,2025,25.2595,116,0.2178,0.2797,7,0,10,4,0,3,31
571510,"Boyd, Matthew",FF,2023,45.1759,115,0.3928,0.3509,10,1,16,8,0,6,29
571510,"Boyd, Matthew",FF,2025,51.5072,160,0.3219,0.3426,11,0,23,5,1,7,35
571510,"Boyd, Matthew",SL,2023,20.7229,72,0.2878,0.2633,4,1,9,4,0,2,22
571539,"Carasiti, Matt",SI,2023,24.1961,70,0.3457,0.3755,9,1,13,2,0,2,7
571578,"Corbin, Patrick",FC,2024,34.7747,114,0.305,0.2954,4,1,21,5,0,3,26
571578,"Corbin, Patrick",FC,2025,35.4018,117,0.3026,0.3305,13,1,11,6,0,4,20
571578,"Corbin, Patrick",FF,2022,28.5876,72,0.397,0.3856,4,3,11,6,1,2,8
571578,"Corbin, Patrick",SI,2022,94.0479,235,0.4002,0.3981,16,1,59,9,0,9,40
571578,"Corbin, Patrick",SI,2023,79.7064,214,0.3725,0.3796,21,1,47,8,0,7,25
571578,"Corbin, Patrick",SI,2024,99.4351,224,0.4439,0.4155,20,1,42,11,4,12,30
571578,"Corbin, Patrick",SI,2025,54.6169,186,0.2936,0.3676,17,1,27,5,0,6,33
571578,"Corbin, Patrick",SL,2022,55.6368,128,0.4347,0.3374,8,1,23,4,3,8,38
571578,"Corbin, Patrick",SL,2023,47.4555,122,0.389,0.3829,8,1,14,5,1,9,30
571578,"Corbin, Patrick",SL,2024,41.7764,143,0.2921,0.283,9,0,17,12,2,1,34
571578,"Corbin, Patrick",SL,2025,50.4895,150,0.3366,0.2998,5,0,27,8,1,5,39
571656,"Farmer, Buck",FF,2022,24.781,71,0.349,0.3696,11,0,6,6,0,2,17
571656,"Farmer, Buck",FF,2023,36.7262,106,0.3465,0.3888,16,0,7,7,0,5,20
571656,"Farmer, Buck",SI,2024,26.0115,74,0.3515,0.4034,8,2,10,5,0,2,8
571656,"Farmer, Buck",SL,2023,12.7043,62,0.2049,0.2343,3,0,7,2,0,1,20
571656,"Farmer, Buck",SL,2024,16.2686,73,0.2229,0.2178,3,1,2,4,1,2,30
571670,"Floro, Dylan",SI,2023,26.6633,78,0.3418,0.2845,6,0,23,3,0,0,16
571670,"Floro, Dylan",SI,2024,32.122,104,0.3089,0.3457,9,1,19,4,0,2,15
571710,"Givens, Mychal",FF,2022,32.0484,88,0.3642,0.3455,8,2,14,5,0,3,25
571760,"Heaney, Andrew",CH,2023,45.6072,136,0.3353,0.36,5,0,26,3,0,7,15
571760,"Heaney, Andrew",CH,2024,35.0374,126,0.2781,0.3173,1,2,21,6,0,3,17
571760,"Heaney, Andrew",CH,2025,27.4211,85,0.3226,0.3597,5,0,14,4,0,3,9
571760,"Heaney, Andrew",FF,2022,60.4348,167,0.3619,0.3234,17,3,19,6,1,9,55
571760,"Heaney, Andrew",FF,2023,103.929,307,0.3385,0.3374,43,6,34,15,0,11,74
571760,"Heaney, Andrew",FF,2024,93.8607,275,0.3413,0.3267,27,3,35,15,1,10,69
571760,"Heaney, Andrew",FF,2025,76.9091,192,0.4006,0.3859,23,1,20,14,0,11,31
571760,"Heaney, Andrew",SI,2025,23.863,60,0.3977,0.4122,3,2,8,5,0,3,5
571760,"Heaney, Andrew",SL,2022,28.0414,107,0.2621,0.2379,1,6,6,8,0,3,45
571760,"Heaney, Andrew",SL,2023,54.9868,159,0.3458,0.2845,9,4,21,12,2,4,48
571760,"Heaney, Andrew",SL,2024,62.0547,198,0.3134,0.314,6,5,37,7,0,6,54
571800,"Hutchison, Drew",FF,2022,61.4968,150,0.41,0.4144,24,1,24,9,1,5,17
571800,"Hutchison, Drew",SI,2022,16.5535,62,0.267,0.3263,4,1,10,2,0,1,5
571800,"Hutchison, Drew",SL,2022,45.318,145,0.3125,0.2966,4,0,33,4,0,4,30
571882,"Law, Derek",FC,2023,19.9302,68,0.2931,0.4011,12,1,12,0,0,1,8
571882,"Law, Derek",FC,2024,24.8619,75,0.3315,0.3425,10,0,15,3,0,1,9
571882,"Law, Derek",SL,2024,17.2825,88,0.1964,0.248,3,0,11,1,0,2,33
571901,"Loup, Aaron",SI,2022,27.421,78,0.3516,0.3564,12,2,12,3,0,2,12
571901,"Loup, Aaron",SI,2023,39.8806,95,0.4198,0.3695,13,0,22,5,0,3,13
571927,"Matz, Steven",CH,2022,15.1029,68,0.2221,0.2425,1,1,7,4,0,1,15
571927,"Matz, Steven",CH,2023,33.614,107,0.3141,0.2893,5,0,18,8,0,2,27
571927,"Matz, Steven",SI,2022,31.1115,71,0.4382,0.3537,6,1,14,2,0,5,24
571927,"Matz, Steven",SI,2023,59.1846,174,0.3401,0.317,19,1,24,10,1,5,40
571927,"Matz, Steven",SI,2024,17.3421,70,0.2477,0.2828,6,0,12,1,0,1,11
571927,"Matz, Steven",SI,2025,42.433,144,0.2947,0.2946,5,1,21,8,3,2,29
571945,"Mikolas, Miles",CH,2025,19.0377,61,0.3121,0.3672,2,0,13,2,1,1,3
571945,"Mikolas, Miles",CU,2022,31.0589,117,0.2655,0.2827,5,1,14,6,0,3,21
571945,"Mikolas, Miles",CU,2023,33.893,121,0.2801,0.3058,6,2,22,8,0,0,24
571945,"Mikolas, Miles",CU,2025,15.9912,62,0.2579,0.2286,2,0,4,3,0,3,23
571945,"Mikolas, Miles",FF,2022,44.8382,160,0.2802,0.292,13,0,20,4,0,6,49
571945,"Mikolas, Miles",FF,2023,59.7334,153,0.3904,0.3492,9,1,26,13,0,6,24
571945,"Mikolas, Miles",FF,2024,46.0396,129,0.3569,0.331,6,1,22,10,0,4,20
571945,"Mikolas, Miles",FF,2025,47.219,110,0.4293,0.4216,7,0,15,8,0,8,14
571945,"Mikolas, Miles",SI,2022,40.6172,153,0.2655,0.2864,9,2,25,6,0,2,28
571945,"Mikolas, Miles",SI,2023,75.4465,195,0.3869,0.4167,11,4,41,10,1,7,30
571945,"Mikolas, Miles",SI,2024,47.3932,163,0.2908,0.3099,7,2,23,10,1,3,26
571945,"Mikolas, Miles",SI,2025,38.3441,107,0.3584,0.3533,10,1,15,7,0,4,23
571945,"Mikolas, Miles",SL,2022,48.2248,153,0.3152,0.3807,5,0,25,5,0,7,16
571945,"Mikolas, Miles",SL,2023,44.387,152,0.292,0.2912,5,1,26,7,0,4,28
571945,"Mikolas, Miles",SL,2024,52.3089,128,0.4087,0.3608,1,1,21,11,2,6,16
571945,"Mikolas, Miles",SL,2025,41.2826,107,0.3858,0.3841,4,1,15,4,3,6,11
571946,"Miller, Shelby",FF,2023,15.75,72,0.2187,0.3504,13,1,3,2,0,1,18
571946,"Miller, Shelby",FF,2024,20.7975,79,0.2633,0.311,4,3,9,3,0,2,20
571946,"Miller, Shelby",FF,2025,17.3545,81,0.2143,0.3,6,1,11,3,0,0,20
571948,"Milner, Hoby",SI,2022,30.7797,91,0.3382,0.3081,6,1,16,6,0,2,21
571948,"Milner, Hoby",SI,2024,29.0108,70,0.4144,0.3558,3,0,18,4,1,2,6
571948,"Milner, Hoby",SI,2025,22.4651,80,0.2808,0.3421,6,0,10,6,0,1,14
571948,"Milner, Hoby",ST,2024,18.9545,60,0.3159,0.2606,3,1,9,3,0,2,20
572020,"Paxton, James",FC,2023,24.0366,68,0.3535,0.2679,6,2,7,1,0,5,23
572020,"Paxton, James",FF,2023,73.5259,212,0.3468,0.3293,19,0,28,11,0,10,43
572020,"Paxton, James",FF,2024,59.5874,190,0.3136,0.3584,27,0,28,6,0,5,24
572020,"Paxton, James",KC,2024,17.8579,74,0.2413,0.2398,4,0,11,1,0,2,23
572070,"Richards, Garrett",SL,2022,19.4962,62,0.3145,0.2701,2,0,9,6,0,1,18
572143,"Smith, Burch",FF,2024,28.7184,84,0.3419,0.3292,6,1,14,4,0,3,25
572403,"VerHagen, Drew",FF,2023,27.4205,74,0.3705,0.3431,6,2,12,4,0,3,13
572403,"VerHagen, Drew",ST,2023,10.8119,69,0.1567,0.2131,1,1,7,1,0,1,23
572955,"Johnson, Pierce",CU,2023,38.183,126,0.303,0.236,8,0,13,6,0,6,55
572955,"Johnson, Pierce",CU,2024,48.9573,151,0.3242,0.3053,11,1,22,5,1,6,43
572955,"Johnson, Pierce",CU,2025,41.1592,129,0.3191,0.2892,6,0,20,5,1,5,30
572971,"Keuchel, Dallas",CH,2022,24.4712,82,0.2984,0.3026,4,0,20,4,0,0,12
572971,"Keuchel, Dallas",SI,2022,46.5475,112,0.4156,0.3581,16,0,17,9,3,2,16
573009,"Mantiply, Joe",CH,2022,13.3238,62,0.2149,0.2403,0,0,8,3,0,1,14
573009,"Mantiply, Joe",SI,2022,17.4704,65,0.2688,0.3087,2,0,18,1,0,0,11
573009,"Mantiply, Joe",SI,2023,27.0862,63,0.4299,0.3837,4,0,6,6,1,4,5
573009,"Mantiply, Joe",SI,2024,17.1397,61,0.281,0.3364,3,0,6,5,2,0,4
573124,"Rogers, Taylor",SI,2022,29.8385,73,0.4087,0.4118,9,1,15,2,2,2,14
573124,"Rogers, Taylor",SI,2023,16.7204,69,0.2423,0.275,7,0,13,0,1,0,23
573124,"Rogers, Taylor",SI,2024,26.8364,94,0.2855,0.2875,13,1,11,2,1,2,27
573124,"Rogers, Taylor",SI,2025,32.8555,75,0.4381,0.4891,11,0,15,3,0,4,11
573124,"Rogers, Taylor",ST,2022,27.85,95,0.2932,0.2617,3,6,3,7,0,4,39
573124,"Rogers, Taylor",ST,2023,26.6245,95,0.2803,0.2734,12,1,6,5,0,3,28
573124,"Rogers, Taylor",ST,2024,29.7953,85,0.3505,0.2529,3,0,13,9,0,2,18
573124,"Rogers, Taylor",ST,2025,18.6493,77,0.2422,0.2085,4,2,4,5,0,2,28
573186,"Stroman, Marcus",FC,2024,34.9008,92,0.3794,0.3419,6,1,10,6,1,5,11
573186,"Stroman, Marcus",SI,2022,63.4299,186,0.341,0.3285,16,3,33,7,0,6,26
573186,"Stroman, Marcus",SI,2023,67.2007,241,0.2788,0.3395,28,0,35,9,0,4,35
573186,"Stroman, Marcus",SI,2024,67.6182,182,0.3715,0.3613,28,1,31,6,1,6,23
573186,"Stroman, Marcus",SL,2024,35.2584,125,0.2821,0.2898,9,2,19,4,0,3,36
573186,"Stroman, Marcus",SV,2022,13.9276,78,0.1786,0.2343,2,0,7,5,0,0,26
573186,"Stroman, Marcus",SV,2023,31.2321,100,0.3123,0.3213,7,1,15,5,0,3,31
573186,"Stroman, Marcus",SV,2024,23.2118,61,0.3805,0.3846,2,0,12,2,1,3,9
573204,"Thielbar, Caleb",FF,2022,22.4122,80,0.2802,0.3046,7,0,11,3,0,2,28
573204,"Thielbar, Caleb",FF,2024,37.5337,91,0.4125,0.3606,7,0,20,5,0,4,19
573204,"Thielbar, Caleb",FF,2025,21.2406,71,0.2992,0.2927,4,0,8,4,1,2,14
579328,"Kikuchi, Yusei",CH,2024,10.2905,62,0.166,0.2042,1,0,10,1,0,0,21
579328,"Kikuchi, Yusei",CH,2025,19.3195,79,0.2446,0.2688,1,0,13,4,0,1,23
579328,"Kikuchi, Yusei",CU,2023,32.4057,85,0.3812,0.307,3,0,17,5,0,4,19
579328,"Kikuchi, Yusei",CU,2024,34.5528,121,0.2856,0.2503,2,0,21,8,0,2,32
579328,"Kikuchi, Yusei",CU,2025,32.9869,111,0.2972,0.2616,5,1,18,7,0,2,21
579328,"Kikuchi, Yusei",FF,2022,57.8723,158,0.3663,0.4186,21,7,19,2,0,9,40
579328,"Kikuchi, Yusei",FF,2023,55.3899,157,0.3528,0.3215,12,0,30,3,0,8,43
579328,"Kikuchi, Yusei",FF,2024,92.5299,262,0.3532,0.3138,12,1,43,9,1,14,70
579328,"Kikuchi, Yusei",FF,2025,69.2992,195,0.3554,0.346,13,0,40,10,0,6,48
579328,"Kikuchi, Yusei",SL,2022,64.7881,150,0.4319,0.3433,18,0,14,14,3,7,42
579328,"Kikuchi, Yusei",SL,2023,36.1743,163,0.2219,0.2982,11,0,16,5,0,4,52
579328,"Kikuchi, Yusei",SL,2024,52.3953,192,0.2729,0.3264,23,1,29,5,0,3,53
579328,"Kikuchi, Yusei",SL,2025,87.2393,231,0.3777,0.4025,39,2,34,8,1,9,39
592094,"Adam, Jason",CH,2024,13.6839,75,0.1825,0.2362,3,2,9,1,1,0,29
592094,"Adam, Jason",CH,2025,20.2087,80,0.2526,0.2377,9,1,11,2,0,1,23
592094,"Adam, Jason",FF,2024,17.7995,66,0.2697,0.3028,5,0,7,3,0,2,9
592094,"Adam, Jason",SL,2025,21.8399,61,0.358,0.3068,2,0,14,3,0,2,19
592229,"Covey, Dylan",SI,2023,26.2934,70,0.3756,0.3638,9,0,14,2,1,2,13
592332,"Gausman, Kevin",FF,2022,87.3305,231,0.3781,0.3384,7,0,52,14,3,6,49
592332,"Gausman, Kevin",FF,2023,112.2489,342,0.3282,0.3624,30,0,46,22,0,11,92
592332,"Gausman, Kevin",FF,2024,99.6816,276,0.3612,0.3842,20,2,44,14,2,11,53
592332,"Gausman, Kevin",FF,2025,87.0621,307,0.2836,0.3594,23,3,34,12,0,11,53
592332,"Gausman, Kevin",FS,2022,48.0594,202,0.2379,0.2004,10,0,24,7,0,5,79
592332,"Gausman, Kevin",FS,2023,67.1562,243,0.2764,0.2608,21,3,30,14,1,3,94
592332,"Gausman, Kevin",FS,2024,46.3535,190,0.244,0.2645,14,0,19,11,0,3,59
592332,"Gausman, Kevin",FS,2025,39.0989,190,0.2058,0.2423,8,0,20,4,0,5,64
592351,"Gray, Jon",CH,2023,11.9777,60,0.1996,0.3022,4,0,10,1,0,0,5
592351,"Gray, Jon",FF,2022,64.4562,180,0.3581,0.3398,13,1,37,8,1,5,32
592351,"Gray, Jon",FF,2023,103.5009,240,0.4313,0.4017,28,4,50,9,1,12,48
592351,"Gray, Jon",FF,2024,43.4926,138,0.3152,0.3816,14,0,28,2,1,3,22
592351,"Gray, Jon",SL,2023,35.1365,176,0.1996,0.2172,8,1,21,2,0,4,63
592351,"Gray, Jon",SL,2024,34.7672,132,0.2634,0.292,6,0,19,4,0,4,32
592351,"Gray, Jon",ST,2022,38.3319,122,0.3142,0.246,7,3,6,7,0,7,46
592426,"Jackson, Luke",SL,2023,20.7229,73,0.2839,0.2785,4,1,9,4,0,2,21
592426,"Jackson, Luke",SL,2024,27.5125,95,0.2896,0.2873,7,0,14,5,0,2,26
592426,"Jackson, Luke",SL,2025,28.5247,79,0.3611,0.355,13,0,13,2,0,3,15
592454,"Kahnle, Tommy",CH,2023,27.417,100,0.2742,0.2794,11,1,8,3,0,4,24
592454,"Kahnle, Tommy",CH,2024,21.5676,88,0.2451,0.2592,7,1,8,2,0,3,29
592454,"Kahnle, Tommy",CH,2025,45.8977,161,0.2851,0.3256,16,0,19,3,1,6,27
592662,"Ray, Robbie",FF,2022,85.0884,282,0.3017,0.2904,25,2,33,12,0,10,73
592662,"Ray, Robbie",FF,2024,15.6314,60,0.2605,0.2663,9,2,5,0,0,2,19
592662,"Ray, Robbie",FF,2025,73.7381,282,0.2615,0.2972,30,2,34,11,1,4,77
592662,"Ray, Robbie",SI,2022,58.4238,134,0.436,0.3833,16,3,24,2,1,9,17
592662,"Ray, Robbie",SL,2022,63.8333,225,0.2837,0.2644,10,2,24,8,3,8,81
592662,"Ray, Robbie",SL,2025,35.7041,118,0.3026,0.3055,5,1,14,6,0,5,27
592716,"Sampson, Adrian",FF,2022,35.1718,120,0.2931,0.3073,7,1,17,5,1,3,23
592716,"Sampson, Adrian",SI,2022,47.5342,141,0.3371,0.3729,12,0,27,4,0,5,10
592717,"Sanchez, Aaron",SI,2022,45.3564,112,0.405,0.3543,9,2,28,4,0,4,14
592761,"Smith, Caleb",FF,2022,41.0043,95,0.4316,0.3492,20,1,10,2,0,7,14
592761,"Smith, Caleb",SL,2022,25.735,75,0.3431,0.326,4,0,8,3,0,5,17
592767,"Smyly, Drew",FC,2022,32.1922,87,0.37,0.3836,7,0,10,7,0,4,4
592767,"Smyly, Drew",KC,2022,50.1621,195,0.2572,0.2664,4,1,28,10,0,4,59
592767,"Smyly, Drew",KC,2023,82.3632,276,0.2984,0.2456,17,1,35,14,1,9,82
592767,"Smyly, Drew",KC,2024,25.6275,81,0.3164,0.2586,7,0,9,3,0,4,29
592767,"Smyly, Drew",SI,2022,48.5337,119,0.4078,0.3509,12,2,15,6,1,7,15
592767,"Smyly, Drew",SI,2023,92.3086,211,0.4375,0.3771,21,3,31,14,1,13,31
592767,"Smyly, Drew",SI,2024,26.494,75,0.3533,0.3807,9,3,11,2,0,3,4
592773,"Stanek, Ryne",FF,2022,19.781,101,0.1959,0.2546,13,0,8,4,0,0,27
592773,"Stanek, Ryne",FF,2023,25.7968,95,0.2715,0.2887,9,1,12,2,0,3,22
592773,"Stanek, Ryne",FF,2024,36.2855,106,0.3423,0.3024,14,1,17,3,1,3,27
592773,"Stanek, Ryne",FF,2025,38.3876,117,0.3281,0.3392,14,0,17,5,1,3,25
592779,"Stewart, Brock",FF,2025,18.6486,70,0.2664,0.2751,6,0,9,2,0,2,24
592789,"Syndergaard, Noah",CH,2022,26.9431,90,0.2994,0.3222,5,0,15,7,1,0,15
592789,"Syndergaard, Noah",CH,2023,31.7955,81,0.3925,0.3638,2,1,12,4,0,6,20
592789,"Syndergaard, Noah",FF,2022,25.5781,61,0.4193,0.367,3,1,8,2,2,4,11
592789,"Syndergaard, Noah",SI,2022,37.7014,139,0.2712,0.3417,11,1,25,4,1,1,17
592789,"Syndergaard, Noah",SI,2023,34.1449,75,0.4553,0.4109,5,4,18,3,0,4,4
592789,"Syndergaard, Noah",SL,2022,14.1522,64,0.2211,0.279,0,0,9,3,0,1,16
592791,"Taillon, Jameson",CH,2022,26.8278,64,0.4192,0.3854,4,0,11,2,0,5,6
592791,"Taillon, Jameson",CU,2022,17.7494,88,0.2017,0.2208,1,1,13,1,1,1,35
592791,"Taillon, Jameson",CU,2023,17.6449,75,0.2353,0.3144,3,1,7,2,1,2,22
592791,"Taillon, Jameson",CU,2024,31.1911,93,0.3354,0.298,3,0,13,5,1,4,24
592791,"Taillon, Jameson",FC,2023,38.3499,101,0.3797,0.3766,9,0,20,5,0,4,16
592791,"Taillon, Jameson",FC,2024,32.7346,136,0.2407,0.2861,8,0,25,4,1,0,20
592791,"Taillon, Jameson",FC,2025,31.1419,64,0.4866,0.4007,3,0,8,4,0,7,5
592791,"Taillon, Jameson",FF,2022,69.0552,197,0.3505,0.3472,14,0,29,12,0,8,49
592791,"Taillon, Jameson",FF,2023,49.3563,129,0.3826,0.4047,15,1,15,6,0,8,34
592791,"Taillon, Jameson",FF,2024,54.6032,149,0.3665,0.3769,10,0,28,4,0,8,24
592791,"Taillon, Jameson",FF,2025,43.471,134,0.3244,0.3822,10,0,13,7,0,7,18
592791,"Taillon, Jameson",SI,2024,18.2344,67,0.2722,0.3189,7,1,10,2,0,1,9
592791,"Taillon, Jameson",SL,2022,37.0988,128,0.2898,0.2911,2,0,10,9,0,6,24
592791,"Taillon, Jameson",ST,2023,21.7022,77,0.2818,0.2496,1,0,13,4,0,2,19
592791,"Taillon, Jameson",ST,2024,22.4444,98,0.229,0.232,2,0,13,4,0,2,28
592791,"Taillon, Jameson",ST,2025,31.5975,75,0.4213,0.2738,1,0,8,7,0,6,21
592826,"Velasquez, Vince",FF,2022,40.9432,144,0.2843,0.3341,12,0,12,10,0,4,35
592826,"Velasquez, Vince",SL,2022,22.427,61,0.3677,0.2851,6,0,7,4,0,3,15
592826,"Velasquez, Vince",SL,2023,15.4744,61,0.2537,0.2431,4,0,8,3,0,1,17
592836,"Walker, Taijuan",FC,2023,25.656,79,0.3248,0.2737,3,1,13,6,1,1,9
592836,"Walker, Taijuan",FC,2025,40.7603,110,0.3705,0.312,10,0,12,2,0,9,17
592836,"Walker, Taijuan",FF,2022,42.1231,122,0.3453,0.3487,13,1,17,7,0,4,26
